ID,Delivery_person_Ratings,Order_Date,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,Order_Day,Order_Hour,Distance_km
0x27fe,4.8,2022-03-28,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,20,Monday,10,3.0986894979955277
0x1536,4.9,2022-03-03,Stormy,Low,1,Drinks,motorcycle,1,No,Metropolitian,26,Thursday,22,4.60191950861356
0xa152,4.9,2022-03-13,Windy,Medium,1,Snack,scooter,0,No,Metropolitian,26,Sunday,17,9.107880591147303
0x9c9a,4.4,2022-03-14,Windy,Jam,1,Meal,motorcycle,0,No,Urban,43,Monday,21,10.883781468541267
0x3052,4.6,2022-03-01,Sandstorms,Medium,0,Snack,motorcycle,1,No,Urban,25,Tuesday,18,9.074511964797063
0x1045,4.9,2022-03-21,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,28,Monday,15,6.2195799756053045
0x2391,4.5,2022-03-10,Stormy,Low,2,Buffet,scooter,0,No,Metropolitian,17,Thursday,22,13.591743492035286
0x7ddd,4.2,2022-03-20,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,44,Sunday,19,13.591608297249033
0x279f,4.2,2022-04-06,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,33,Wednesday,20,13.740852946326266
0xaefa,4.5,2022-04-03,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,15,Sunday,18,4.64841181693955
0xdad6,4.7,2022-02-12,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,27,Saturday,23,19.321445595986216
0xc237,4.7,2022-02-11,Cloudy,High,2,Meal,scooter,1,No,Metropolitian,25,Friday,11,2.9809448604624884
0x4efc,4.8,2022-04-05,Sunny,High,1,Drinks,motorcycle,1,No,Metropolitian,18,Tuesday,13,6.049870868802052
0x6e33,4.9,2022-04-05,Stormy,Medium,2,Snack,scooter,0,No,Metropolitian,21,Tuesday,18,9.074580779980996
0xd92f,4.9,2022-02-18,Cloudy,Jam,0,Buffet,motorcycle,2,No,Metropolitian,53,Friday,21,10.405169702130612
0xd902,4.4,2022-02-12,Sandstorms,Jam,0,Drinks,motorcycle,3,No,Metropolitian,42,Saturday,21,17.129275527672867
0xd91a,4.9,2022-02-14,Sunny,Jam,2,Snack,motorcycle,1,No,Metropolitian,20,Monday,21,16.10037667090034
0x4f0c,4.7,2022-03-02,Fog,Low,1,Meal,scooter,0,No,Metropolitian,29,Wednesday,22,20.21236367487059
0x8456,4.7,2022-04-04,Stormy,Jam,2,Snack,scooter,0,No,Urban,15,Monday,20,17.042634005428827
0x3329,4.7,2022-03-09,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,30,Wednesday,18,7.774458242271917
0x1aa8,4.8,2022-03-12,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,28,Saturday,20,19.731429221614068
0xd27b,4.5,2022-02-18,Sandstorms,Low,2,Meal,motorcycle,1,No,Metropolitian,15,Friday,22,19.807161975395392
0xadd6,4.9,2022-03-23,Sandstorms,Jam,0,Buffet,motorcycle,3,Yes,Urban,50,Wednesday,21,17.04198395713032
0x7c60,4.1,2022-03-05,Stormy,High,0,Buffet,motorcycle,1,Yes,Metropolitian,41,Saturday,11,1.5496365009021706
0x4fb8,5.0,2022-03-27,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,37,Sunday,17,10.983241696284244
0x1406,4.7,2022-03-19,Cloudy,Jam,2,Drinks,scooter,1,No,Metropolitian,28,Saturday,21,9.414207472710387
0xc63e,4.3,2022-02-16,Cloudy,Medium,1,Meal,scooter,2,No,Metropolitian,35,Wednesday,18,10.271454968582486
0x7b03,4.5,2022-03-02,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,27,Wednesday,20,10.845889966900735
0x4314,4.9,2022-03-02,Fog,Jam,0,Buffet,motorcycle,2,No,Metropolitian,43,Wednesday,21,12.393263757604263
0xc044,4.7,2022-02-13,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,31,Sunday,20,6018.501935110026
0xd7d3,4.1,2022-02-14,Cloudy,Jam,1,Drinks,motorcycle,2,No,Metropolitian,39,Monday,21,20.397442775188328
0x70b1,4.4,2022-03-20,Stormy,Jam,0,Buffet,motorcycle,1,No,Urban,47,Sunday,21,16.635381027246595
0x59e5,4.5,2022-03-11,Fog,Low,0,Buffet,motorcycle,1,No,Urban,26,Friday,23,7.589543265875354
0xdeac,4.9,2022-02-18,Cloudy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,31,Friday,17,13.172727967926338
0xa053,3.8,2022-04-04,Sandstorms,Jam,1,Snack,motorcycle,1,No,Metropolitian,42,Monday,20,20.8325750761678
0xd3bc,4.4,2022-02-18,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,39,Friday,22,11.891277192207589
0x7c84,4.9,2022-03-26,Fog,Medium,2,Meal,electric_scooter,0,No,Metropolitian,18,Saturday,18,4.464163123690179
0x96d2,4.8,2022-03-29,Sandstorms,Jam,1,Snack,scooter,1,No,Urban,22,Tuesday,20,13.390793718689235
0x77b5,4.8,2022-03-01,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,23,Tuesday,8,3.068202713082747
0x75dc,4.0,2022-03-18,Stormy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,48,Friday,17,20.166286848244525
0xbe78,4.5,2022-03-31,Windy,Low,1,Snack,scooter,0,No,Urban,13,Thursday,22,12.39525675915564
0x35a2,4.6,2022-03-30,Sandstorms,High,2,Drinks,motorcycle,1,No,Metropolitian,32,Wednesday,11,3.0986894561589557
0x416f,4.9,2022-03-06,Sandstorms,Jam,2,Snack,electric_scooter,0,No,Urban,16,Sunday,21,20.166027529984316
0xa4f5,5.0,2022-03-05,Cloudy,Medium,2,Snack,electric_scooter,0,No,Urban,19,Saturday,17,4.664610877378366
0xa4eb,4.8,2022-03-26,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,18,Saturday,9,3.099243404030044
0xd4da,5.0,2022-02-16,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,27,Wednesday,20,10.431932813898786
0xb59b,4.5,2022-03-12,Sunny,Medium,0,Drinks,motorcycle,1,No,Urban,25,Saturday,17,10.692860419649532
0x4f73,5.0,2022-03-01,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,31,Tuesday,18,4.664846958990213
0xadae,4.6,2022-03-16,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,20,Wednesday,17,10.73767592244511
0xb785,3.9,2022-03-29,Windy,Jam,1,Snack,motorcycle,2,No,Metropolitian,38,Tuesday,19,12.216036309455992
0x8366,4.6,2022-03-05,Windy,Low,1,Buffet,motorcycle,1,No,Metropolitian,19,Saturday,22,4.654346370086994
0xbff2,4.7,2022-02-17,Sunny,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,17,Thursday,21,4.707104052532131
0x8f58,4.6,2022-03-13,Cloudy,Low,0,Buffet,motorcycle,0,No,Urban,24,Sunday,10,1.5125517325857614
0x247c,4.8,2022-03-13,Fog,High,2,Drinks,scooter,1,No,Urban,26,Sunday,11,3.102782976271217
0x43b9,4.8,2022-04-03,Sandstorms,Medium,2,Meal,motorcycle,1,No,Metropolitian,28,Sunday,18,9.203603646445394
0x9e8a,4.7,2022-03-23,Sandstorms,Medium,2,Snack,scooter,1,No,Urban,16,Wednesday,17,12.235732851647132
0x47af,4.7,2022-03-01,Fog,Medium,2,Buffet,motorcycle,0,No,Urban,17,Tuesday,18,4.707104052532131
0x1b40,4.2,2022-03-13,Windy,Low,0,Snack,motorcycle,0,No,Urban,24,Sunday,23,9.308325333644872
0xb50,4.3,2022-03-15,Stormy,High,2,Meal,scooter,1,No,Metropolitian,34,Tuesday,11,2.9767694453812323
0x3376,4.8,2022-03-09,Cloudy,Low,1,Snack,motorcycle,1,No,Urban,16,Wednesday,9,1.5276791467900743
0xbecb,4.9,2022-04-05,Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,26,Tuesday,22,7.5897674326727005
0x4357,5.0,2022-04-02,Fog,Medium,1,Drinks,motorcycle,1,No,Metropolitian,25,Saturday,17,19.632314732102273
0x1486,4.6,2022-03-10,Fog,Medium,0,Meal,motorcycle,2,No,Metropolitian,49,Thursday,17,10.586671192789037
0x5b70,4.6,2022-03-23,Windy,Medium,2,Snack,electric_scooter,0,No,Urban,24,Wednesday,18,12.395136598591078
0x490e,4.7,2022-03-13,Sandstorms,High,2,Meal,scooter,2,No,Metropolitian,32,Sunday,11,3.1380694073889375
0x3e21,4.6,2022-03-07,Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,26,Monday,19,4.581196682217199
0xb20f,4.6,2022-03-31,Stormy,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,16,Thursday,19,19.940501916973297
0x7ada,4.7,2022-04-04,Windy,Jam,2,Drinks,scooter,1,No,Metropolitian,27,Monday,20,19.351082464681973
0xc4b3,4.9,2022-02-17,Fog,High,0,Drinks,motorcycle,1,No,Metropolitian,25,Thursday,11,3.047712417465363
0x2a01,4.7,2022-03-26,Cloudy,Low,0,Drinks,motorcycle,0,No,Metropolitian,26,Saturday,9,3.0986894561589557
0x6357,4.5,2022-03-28,Sandstorms,Jam,1,Buffet,scooter,1,No,Urban,25,Monday,19,9.163186792917154
0x9c2a,5.0,2022-03-15,Fog,Low,2,Meal,scooter,1,No,Urban,15,Tuesday,8,1.4884133108377866
0x31bd,4.8,2022-03-17,Sunny,Low,1,Buffet,scooter,1,No,Urban,18,Thursday,10,3.099238091225855
0x970a,4.5,2022-03-09,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,30,Wednesday,20,7.648136370476755
0x2675,4.4,2022-04-02,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,46,Saturday,19,17.042634005428827
0xa200,4.7,2022-03-29,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,Tuesday,22,16.69541088302565
0x9bf9,4.4,2022-03-05,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,37,Saturday,16,6.117941643988989
0x555d,4.6,2022-03-29,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,27,Tuesday,21,13.591068802313822
0xb2e9,4.2,2022-03-05,Windy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,32,Saturday,17,9.061127494752238
0x8633,4.6,2022-03-13,Stormy,High,2,Buffet,electric_scooter,1,No,Urban,28,Sunday,11,3.0538233786856974
0x4c34,4.5,2022-03-03,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,29,Thursday,20,7.590017577593426
0xa998,4.5,2022-03-03,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,27,Thursday,10,1.4881912567305338
0x5efd,4.9,2022-03-24,Cloudy,Low,1,Snack,motorcycle,0,No,Metropolitian,11,Thursday,8,1.5514770796415485
0x8d83,4.7,2022-03-15,Cloudy,Medium,1,Buffet,motorcycle,1,No,Urban,13,Tuesday,17,9.20341113898367
0x8a06,4.8,2022-03-12,Windy,Low,1,Buffet,scooter,1,No,Metropolitian,27,Saturday,22,19.591218729842222
0x5a2d,4.8,2022-03-13,Windy,High,1,Snack,scooter,1,No,Metropolitian,25,Sunday,12,6.19703893141132
0x83ea,4.5,2022-04-05,Cloudy,High,2,Buffet,motorcycle,1,No,Metropolitian,27,Tuesday,12,6.027713334627565
0x2185,4.9,2022-03-02,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,26,Wednesday,22,16.824526128937705
0x12e7,3.9,2022-03-08,Windy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,32,Tuesday,17,13.592749450062879
0x5956,4.5,2022-03-21,Windy,Low,1,Meal,motorcycle,1,No,Metropolitian,25,Monday,10,3.020731790895242
0x7814,4.6,2022-03-24,Stormy,Jam,2,Meal,motorcycle,1,No,Metropolitian,32,Thursday,21,4.707104052532131
0x5a07,4.7,2022-03-11,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,29,Friday,19,7.757008674701061
0x340f,4.6,2022-03-10,Cloudy,Jam,1,Buffet,scooter,0,No,Metropolitian,32,Thursday,19,10.624868125960159
0x8094,4.0,2022-03-12,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,35,Saturday,23,12.396203377424794
0x3241,4.8,2022-03-19,Sunny,High,0,Drinks,motorcycle,1,No,Metropolitian,27,Saturday,14,6.071710271577742
0xde16,4.8,2022-02-15,Sunny,Low,1,Meal,motorcycle,0,No,Metropolitian,15,Tuesday,8,1.5690347154047224
0xa176,5.0,2022-03-09,Cloudy,Jam,2,Buffet,scooter,1,No,Urban,27,Wednesday,21,7.669768196606529
0xc8c7,4.5,2022-02-13,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,30,Sunday,17,7.556893369945815
0xaa97,4.1,2022-03-27,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,32,Sunday,18,10.549588224835514
0xa64c,4.8,2022-03-21,Stormy,Low,2,Meal,electric_scooter,0,No,Metropolitian,25,Monday,10,1.529710385539974
0x7df5,4.1,2022-03-15,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,38,Tuesday,17,4.647963215024367
0x869e,4.8,2022-03-26,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,26,Saturday,21,9.041263207807027
0x7725,3.7,2022-03-25,Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,31,Friday,20,16.824526128937705
0xb6d2,4.7,2022-03-01,Stormy,High,2,Drinks,scooter,1,No,Metropolitian,28,Tuesday,11,3.013958870983999
0x6edb,3.8,2022-03-10,Stormy,Medium,1,Meal,scooter,0,No,Metropolitian,31,Thursday,18,16.823323902378387
0xaab4,4.9,2022-03-27,Cloudy,Low,1,Buffet,motorcycle,1,No,Metropolitian,29,Sunday,23,17.041308859939207
0xaabd,4.7,2022-03-11,Windy,Low,1,Buffet,motorcycle,0,No,Urban,17,Friday,23,8.927154262343281
0xc873,4.0,2022-02-14,Windy,Medium,0,Drinks,motorcycle,3,Yes,Metropolitian,45,Monday,17,13.600349442388593
0x1494,4.0,2022-03-29,Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,34,Tuesday,19,12.409793910752205
0x1875,4.9,2022-03-20,Windy,Jam,1,Drinks,scooter,0,No,Metropolitian,24,Sunday,19,17.102527788094463
0x2af5,4.8,2022-03-28,Sandstorms,Jam,0,Meal,motorcycle,3,No,Metropolitian,44,Monday,21,9.32924365213354
0x97b6,4.8,2022-04-01,Cloudy,Jam,2,Snack,motorcycle,2,No,Metropolitian,36,Friday,20,7.5900214384297335
0xa56e,4.9,2022-04-03,Sunny,Jam,0,Meal,motorcycle,0,No,Metropolitian,28,Sunday,20,4.64847378122608
0xaa3f,4.3,2022-03-06,Windy,Medium,1,Drinks,scooter,2,No,Metropolitian,37,Sunday,18,13.942528825315232
0x6226,4.9,2022-04-03,Fog,Medium,1,Snack,motorcycle,0,No,Urban,10,Sunday,18,9.414207472710387
0x996b,4.8,2022-03-10,Stormy,Low,2,Drinks,motorcycle,0,No,Urban,23,Thursday,23,13.805596388488004
0xc595,4.6,2022-02-18,Sandstorms,Low,0,Meal,motorcycle,0,No,Metropolitian,22,Friday,23,10.269518706782998
0x6bfb,4.6,2022-03-17,Stormy,High,2,Snack,scooter,1,No,Metropolitian,26,Thursday,12,6.1075103940652875
0x7e1f,4.9,2022-03-13,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,34,Sunday,20,9.043263484069747
0xb20d,4.8,2022-03-17,Sandstorms,Medium,2,Buffet,scooter,0,No,Metropolitian,26,Thursday,15,6.276138627413788
0x1db4,4.2,2022-03-21,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,28,Monday,22,9.177365744557306
0x2258,4.7,2022-03-09,Windy,Low,2,Snack,motorcycle,0,No,Metropolitian,14,Wednesday,22,8.932469105184088
0x1fd6,4.7,2022-03-03,Cloudy,Medium,2,Meal,motorcycle,1,No,Metropolitian,17,Thursday,15,6.041720567260046
0x6de1,4.2,2022-04-01,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,37,Friday,18,4.648400072771237
0x8b39,2.6,2022-04-06,Sunny,Low,1,Drinks,motorcycle,1,Yes,Metropolitian,42,Wednesday,22,16.635381027246595
0x997b,4.3,2022-04-02,Cloudy,Medium,1,Meal,motorcycle,1,No,Metropolitian,34,Saturday,17,16.79799879130621
0xcdb6,4.6,2022-02-14,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,25,Monday,18,16.76046196823297
0x5a7a,5.0,2022-03-04,Windy,Jam,1,Buffet,scooter,1,No,Urban,30,Friday,19,17.040675423590454
0x6de3,4.9,2022-03-20,Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,48,Sunday,19,13.388148115267779
0xab52,4.8,2022-03-27,Stormy,Low,1,Drinks,scooter,0,No,Metropolitian,28,Sunday,23,20.212199139843758
0x4632,4.6,2022-03-10,Stormy,Medium,1,Buffet,motorcycle,1,No,Urban,26,Thursday,17,13.943264150201642
0x4b8a,4.7,2022-03-06,Sunny,Jam,2,Drinks,scooter,0,No,Urban,16,Sunday,21,16.799203683671756
0x1623,4.8,2022-03-07,Cloudy,Jam,0,Meal,motorcycle,0,No,Metropolitian,25,Monday,20,4.530955587841242
0xaa66,4.6,2022-04-04,Sunny,Jam,2,Drinks,motorcycle,0,No,Metropolitian,22,Monday,20,20.397442775188328
0x7ea,4.4,2022-04-03,Windy,Low,0,Drinks,motorcycle,0,No,Metropolitian,15,Sunday,22,4.553818794873717
0x4dfa,4.0,2022-03-13,Sandstorms,Low,0,Snack,motorcycle,1,No,Urban,28,Sunday,9,1.5493509707072781
0xa667,4.5,2022-03-28,Windy,Low,1,Meal,motorcycle,1,No,Urban,20,Monday,10,1.5493596914279444
0x6e9d,4.0,2022-03-15,Stormy,High,0,Buffet,motorcycle,1,No,Metropolitian,32,Tuesday,13,6.196473600483353
0x5807,4.7,2022-04-04,Sandstorms,Jam,1,Meal,scooter,0,No,Urban,17,Monday,20,20.397442775188328
0x9a32,4.9,2022-03-28,Cloudy,High,1,Drinks,motorcycle,1,No,Metropolitian,38,Monday,12,6.049912845948324
0x917d,4.8,2022-03-01,Cloudy,Low,2,Snack,scooter,0,No,Metropolitian,14,Tuesday,8,3.0358329337402403
0x8673,4.8,2022-03-13,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,26,Sunday,15,6.276138627413788
0x4ac4,4.9,2022-04-02,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,30,Saturday,19,13.765379678937752
0x7bd7,4.7,2022-03-15,Cloudy,Jam,1,Snack,scooter,1,No,Metropolitian,29,Tuesday,19,7.7744964674614065
0x9735,4.8,2022-04-06,Windy,Low,1,Buffet,scooter,0,No,Urban,12,Wednesday,22,19.73161759397837
0x1a54,4.0,2022-03-23,Windy,Medium,0,Buffet,motorcycle,3,Yes,Urban,49,Wednesday,18,10.845954196990009
0x819d,4.9,2022-03-25,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,42,Friday,17,16.635194216784537
0x96f0,5.0,2022-03-27,Sandstorms,Medium,2,Meal,electric_scooter,1,No,Urban,24,Sunday,19,10.845731334066407
0x66f1,4.8,2022-03-25,Cloudy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,46,Friday,19,16.695143788849723
0xc6e9,4.6,2022-02-17,Sandstorms,High,2,Meal,electric_scooter,1,No,Urban,27,Thursday,13,6.165063816991586
0xb8aa,4.5,2022-04-03,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,13,Sunday,8,2.976035478042831
0xc668,5.0,2022-02-12,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,25,Saturday,20,10.577817770029753
0x4c13,4.9,2022-04-04,Windy,Jam,2,Drinks,motorcycle,1,No,Urban,24,Monday,19,19.73032946503108
0x824a,4.9,2022-03-05,Cloudy,Low,1,Buffet,motorcycle,0,No,Metropolitian,12,Saturday,8,1.5103782350762562
0xcb5b,4.4,2022-02-13,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,Sunday,9,1.463953129912797
0x4cab,4.7,2022-03-01,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,29,Tuesday,21,9.04307025837713
0xafc4,4.7,2022-03-31,Stormy,Low,2,Snack,scooter,1,No,Metropolitian,18,Thursday,23,12.43875210831113
0x1655,4.8,2022-04-06,Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,23,Wednesday,23,10.689377930173068
0x7573,4.9,2022-03-23,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,19,Wednesday,23,12.23513612361146
0x9201,4.6,2022-04-04,Windy,Jam,0,Meal,motorcycle,1,No,Urban,29,Monday,21,17.045251004667662
0xa940,4.7,2022-03-20,Sunny,Jam,0,Snack,motorcycle,0,No,Metropolitian,24,Sunday,20,13.945658037651098
0xd6ef,4.4,2022-02-18,Cloudy,Jam,2,Meal,scooter,0,No,Metropolitian,40,Friday,20,11.891353051258337
0xb39b,4.9,2022-03-11,Stormy,High,2,Snack,scooter,0,No,Metropolitian,22,Friday,11,1.551363898457269
0x9873,4.1,2022-03-10,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,43,Thursday,18,12.439082968814082
0x29ab,4.6,2022-03-02,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,26,Wednesday,18,16.87262327851572
0x8198,4.7,2022-03-24,Windy,Medium,1,Buffet,scooter,0,No,Metropolitian,27,Thursday,17,4.664774212706455
0x7b24,4.4,2022-03-23,Fog,Low,0,Meal,motorcycle,2,No,Metropolitian,35,Wednesday,22,13.942135995521298
0x92ec,4.8,2022-03-26,Windy,Low,2,Drinks,scooter,1,No,Metropolitian,27,Saturday,22,7.745892925201073
0x1aca,4.9,2022-03-15,Cloudy,High,0,Drinks,motorcycle,1,No,Urban,27,Tuesday,12,6.071909216478056
0xa348,4.7,2022-03-19,Fog,Low,1,Buffet,scooter,0,No,Metropolitian,17,Saturday,8,3.054566519403073
0xc733,4.8,2022-02-12,Sandstorms,Low,0,Drinks,motorcycle,0,No,Urban,17,Saturday,22,10.983241696284244
0xd800,4.7,2022-02-12,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,39,Saturday,21,19.070286182018464
0x6d58,5.0,2022-04-04,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,18,Monday,17,16.8739423417276
0xded5,4.9,2022-02-18,Cloudy,Medium,0,Meal,motorcycle,3,Yes,Urban,48,Friday,17,12.552275755914394
0xa20a,4.7,2022-03-10,Fog,Low,2,Drinks,scooter,0,No,Metropolitian,28,Thursday,23,13.764305929575334
0x7c9e,4.8,2022-03-13,Sandstorms,Low,2,Snack,scooter,0,No,Metropolitian,29,Sunday,10,3.099012302522494
0x5ef3,4.6,2022-03-11,Sandstorms,Medium,2,Buffet,motorcycle,0,No,Urban,32,Friday,18,4.5208616651671925
0x80c2,5.0,2022-03-02,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,41,Wednesday,23,20.144000349550186
0xd2b0,4.9,2022-02-18,Cloudy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,39,Friday,21,10.901551880749482
0x70ff,4.8,2022-03-07,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,16,Monday,18,4.64777966281334
0x548e,4.8,2022-03-10,Fog,Jam,0,Meal,motorcycle,3,No,Metropolitian,48,Thursday,21,19.941385867885913
0x26f1,4.7,2022-04-06,Cloudy,Medium,1,Buffet,motorcycle,0,No,Metropolitian,40,Wednesday,17,10.846831683112223
0x4a1b,4.6,2022-03-03,Stormy,Low,1,Drinks,motorcycle,0,No,Urban,11,Thursday,8,3.1098897249076516
0xbf6c,4.6,2022-02-12,Sunny,Jam,2,Buffet,motorcycle,1,No,Urban,19,Saturday,22,12.552275755914394
0x5561,4.2,2022-03-10,Cloudy,Jam,1,Drinks,scooter,1,No,Urban,35,Thursday,21,10.706538178039278
0xafd4,4.6,2022-03-07,Sunny,High,2,Buffet,electric_scooter,0,No,Metropolitian,16,Monday,11,3.109780228519287
0x6957,4.9,2022-03-09,Fog,Medium,1,Drinks,scooter,0,No,Urban,15,Wednesday,17,7.562213708875968
0x9151,4.4,2022-03-05,Stormy,Jam,2,Buffet,scooter,1,No,Urban,31,Saturday,21,7.74763816269579
0x9d4c,4.7,2022-03-17,Fog,Low,1,Snack,motorcycle,0,No,Urban,11,Thursday,22,9.329036830171704
0xd413,4.7,2022-02-17,Cloudy,Low,0,Meal,motorcycle,1,No,Urban,22,Thursday,22,7.619031225164965
0x4421,5.0,2022-03-05,Fog,High,0,Drinks,motorcycle,0,No,Metropolitian,24,Saturday,15,6.20541663672186
0xa631,4.7,2022-03-11,Cloudy,Low,2,Snack,electric_scooter,0,No,Urban,16,Friday,10,3.0681777018799767
0xdf8e,4.9,2022-02-11,Cloudy,High,1,Drinks,motorcycle,1,No,Metropolitian,31,Friday,11,1.5690347154047224
0xa04,4.7,2022-03-14,Fog,Jam,1,Snack,scooter,1,No,Metropolitian,31,Monday,21,10.884116941798604
0x4300,4.0,2022-03-30,Windy,Low,0,Buffet,motorcycle,0,No,Metropolitian,33,Wednesday,10,3.1380694073889375
0x58c2,4.7,2022-03-17,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,16,Thursday,23,7.746557479642295
0xbbc6,4.7,2022-04-06,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,16,Wednesday,23,16.82479191121949
0xbcd5,4.8,2022-04-05,Cloudy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,18,Tuesday,8,1.5179237301775086
0x6234,4.8,2022-03-14,Windy,Medium,1,Drinks,scooter,0,No,Metropolitian,26,Monday,18,16.635381027246595
0xcc11,5.0,2022-02-15,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,34,Tuesday,21,7.619039773401199
0x6445,3.5,2022-03-31,Windy,Medium,2,Snack,motorcycle,1,No,Metropolitian,32,Thursday,17,11.903830116733703
0x33dc,4.9,2022-03-20,Windy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,22,Sunday,19,16.635254743950217
0xacd8,4.6,2022-03-12,Windy,Jam,0,Snack,motorcycle,2,Yes,Urban,50,Saturday,21,13.563859616323217
0xbfb4,4.6,2022-02-17,Stormy,High,1,Snack,scooter,1,No,Urban,16,Thursday,11,3.022643333581187
0xd989,4.6,2022-02-15,Stormy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,23,Tuesday,17,9.067759514408273
0x8b3f,4.9,2022-04-05,Windy,High,0,Buffet,motorcycle,1,No,Metropolitian,19,Tuesday,14,6.049844084741427
0xdeb4,4.9,2022-02-17,Stormy,Low,1,Snack,motorcycle,1,No,Metropolitian,25,Thursday,22,7.319148821157839
0xa243,4.7,2022-03-31,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,37,Thursday,18,10.738021146085408
0xd446,4.9,2022-02-12,Sandstorms,Low,2,Drinks,electric_scooter,0,No,Metropolitian,10,Saturday,22,13.464219589295825
0x6436,3.7,2022-03-27,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,34,Sunday,21,16.82329231639434
0x5d2d,4.5,2022-03-08,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,14,Tuesday,23,16.362659803036674
0x8b2b,4.6,2022-03-21,Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,30,Monday,20,9.16087857490925
0xc1ec,4.8,2022-02-16,Sunny,Medium,1,Buffet,motorcycle,0,No,Metropolitian,17,Wednesday,17,13.204881259879022
